ExperimentName	Subject	Session	SessionDate	SessionTime	LineNumber	RunningSample	ACC	CRESP	RESP	RT	CurrentObject	ComponentName	CurrentFixationDuration	CursorX	CursorY	RTTime	RTTimeMicro	RTTimeReceived	RTTimeReceivedMicro	SystemTimestamp	HardwareTimestamp	HostTimestamp	SEQD	SEQH	GazePointValidityLeftEye	GazePointPositionDisplayXLeftEye	GazePointPositionDisplayYLeftEye	GazePointValidityRightEye	GazePointPositionDisplayXRightEye	GazePointPositionDisplayYRightEye	GazePointPositionUserXLeftEye	GazePointPositionUserYLeftEye	GazePointPositionUserZLeftEye	GazePointPositionUserXRightEye	GazePointPositionUserYRightEye	GazePointPositionUserZRightEye	GazeOriginValidityLeftEye	GazeOriginPositionUserXLeftEye	GazeOriginPositionUserYLeftEye	GazeOriginPositionUserZLeftEye	GazeOriginValidityRightEye	GazeOriginPositionUserXRightEye	GazeOriginPositionUserYRightEye	GazeOriginPositionUserZRightEye	GazeOriginPositionTrackBoxXLeftEye	GazeOriginPositionTrackBoxYLeftEye	GazeOriginPositionTrackBoxZLeftEye	GazeOriginPositionTrackBoxXRightEye	GazeOriginPositionTrackBoxYRightEye	GazeOriginPositionTrackBoxZRightEye	PupilValidityLeftEye	PupilDiameterLeftEye	PupilValidityRightEye	PupilDiameterRightEye	Digit
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	4253	22	0			0	Fixation		449	521	408	124263	124263558	124272	124272802	2989997150	2877967895	2990006394	4384	5386	1	0.51116	0.51162	1	0.50746	0.55271	10.82793	108.93491	32.81203	9.55363	100.63304	29.79044	1	-55.25755	-82.38182	730.93304	1	15.56745	-88.09296	733.54413	0.60045	0.64986	0.67527	0.47152	0.65970	0.67796	1	3.50624	1	3.94435	1
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	4254	22	0			0	Fixation		466	508	403	124280	124280009	124288	124288430	2990013601	2877984346	2990022022	4385	5387	1	0.51108	0.50879	1	0.48268	0.54223	10.79862	109.50608	33.01991	1.03059	102.75076	30.56117	1	-55.23440	-82.35538	730.86115	1	15.57870	-88.07711	733.47272	0.60041	0.64983	0.67512	0.47149	0.65968	0.67781	1	3.47932	1	4.01550	1
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	4255	22	0			0	Fixation		482	496	399	124296	124296660	124306	124306043	2990030251	2878000996	2990039634	4386	5388	1	0.49856	0.49773	1	0.47197	0.54178	6.49408	111.74100	33.83333	-2.65471	102.84081	30.59392	1	-55.22182	-82.34978	730.87915	1	15.58823	-88.07297	733.47406	0.60039	0.64981	0.67515	0.47148	0.65967	0.67781	1	3.47751	1	3.99261	1
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	4256	22	0			0	Fixation		499	500	405	124313	124313473	124322	124322941	2990047065	2878017810	2990056533	4387	5389	1	0.49872	0.51453	1	0.47858	0.54128	6.54857	108.34668	32.59791	-0.38000	102.94231	30.63087	1	-55.21467	-82.35215	730.93237	1	15.60803	-88.08252	733.53357	0.60037	0.64981	0.67525	0.47144	0.65968	0.67794	1	3.49432	1	4.00499	1
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	4257	22	0			0	Fixation		515	506	401	124329	124329930	124338	124338331	2990063521	2878034266	2990071922	4388	5390	1	0.50390	0.51103	1	0.48486	0.53439	8.33105	109.05348	32.85521	1.78083	104.33554	31.13803	1	-55.18624	-82.35475	730.88403	1	15.61785	-88.08091	733.48505	0.60032	0.64982	0.67515	0.47142	0.65969	0.67784	1	3.46089	1	3.99271	1
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	4258	22	0			0	Fixation		532	509	398	124346	124346528	124355	124355646	2990080120	2878050865	2990089238	4389	5391	1	0.50308	0.50646	1	0.49266	0.53163	8.04633	109.97659	33.19114	4.46286	104.89311	31.34096	1	-55.16989	-82.34107	730.78534	1	15.61966	-88.06847	733.39191	0.60031	0.64982	0.67495	0.47142	0.65968	0.67765	1	3.45297	1	3.92180	1
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	4259	22	0			0	Fixation		549	514	396	124363	124363389	124372	124372782	2990096980	2878067726	2990106373	4390	5392	1	0.50094	0.50536	1	0.50380	0.52682	7.31301	110.20012	33.27253	8.29488	105.86329	31.69406	1	-55.14524	-82.31721	730.60504	1	15.62130	-88.05067	733.18347	0.60029	0.64981	0.67459	0.47140	0.65970	0.67723	1	3.45517	1	3.94171	1
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	4260	22	0			0	Fixation		565	507	397	124379	124379849	124388	124388219	2990113440	2878084186	2990121810	4391	5393	1	0.50176	0.51299	1	0.49028	0.52109	7.59537	108.65762	32.71110	3.64402	107.02137	32.11554	1	-55.11739	-82.29511	730.38690	1	15.62516	-88.02851	732.97156	0.60027	0.64982	0.67414	0.47139	0.65970	0.67681	1	3.44833	1	3.98268	1
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	4261	22	0			0	Fixation		582	511	393	124396	124396396	124405	124405578	2990129988	2878100734	2990139170	4392	5394	1	0.50031	0.50756	1	0.49794	0.51698	7.09516	109.75468	33.11040	6.27859	107.85268	32.41810	1	-55.10390	-82.27552	730.24603	1	15.62464	-88.01120	732.84045	0.60026	0.64981	0.67386	0.47139	0.65970	0.67654	1	3.43449	1	3.98326	1
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	4262	22	0			0	Fixation		599	513	394	124413	124413304	124422	124422625	2990146895	2878117641	2990156216	4393	5395	1	0.50137	0.50607	1	0.50208	0.52013	7.45942	110.05560	33.21993	7.70422	107.21512	32.18610	1	-55.08497	-82.23969	730.01819	1	15.61900	-87.96847	732.58142	0.60026	0.64979	0.67340	0.47139	0.65968	0.67602	1	3.43488	1	4.00124	1
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	4263	22	0			0	Fixation		615	513	393	124429	124429768	124438	124438348	2990163360	2878134106	2990171940	4394	5396	1	0.50444	0.50362	1	0.49763	0.52036	8.51624	110.55045	33.40005	6.17482	107.16811	32.16897	1	-55.05407	-82.20728	729.71875	1	15.62170	-87.93147	732.29840	0.60024	0.64979	0.67279	0.47137	0.65967	0.67545	1	3.44075	1	3.99828	1
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	4264	22	0			0	Fixation		632	512	388	124446	124446362	124455	124455567	2990179954	2878150700	2990189159	4395	5397	1	0.50045	0.49962	1	0.50145	0.51082	7.14448	111.35925	33.69440	7.48699	109.09739	32.87117	1	-55.02894	-82.18465	729.51630	1	15.61968	-87.90665	732.10767	0.60022	0.64979	0.67238	0.47137	0.65967	0.67506	1	3.43080	1	3.99144	1
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	4265	22	0			0	Fixation		649	515	389	124463	124463220	124472	124472594	2990196811	2878167557	2990206185	4396	5398	1	0.50362	0.49608	1	0.50363	0.51891	8.23202	112.07457	33.95479	8.23602	107.46206	32.27596	1	-54.99591	-82.14767	729.21350	1	15.61981	-87.86649	731.75964	0.60021	0.64979	0.67177	0.47135	0.65967	0.67436	1	3.42197	1	4.00592	1
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	4266	22	0			0	Fixation		665	512	388	124479	124479688	124487	124487949	2990213280	2878184027	2990221541	4397	5399	1	0.49909	0.49101	1	0.50153	0.51964	6.67576	113.09963	34.32788	7.51396	107.31541	32.22255	1	-54.96151	-82.11258	728.87610	1	15.61926	-87.82609	731.44067	0.60019	0.64979	0.67109	0.47134	0.65967	0.67372	1	3.42825	1	4.00835	1
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	4267	22	0			0	Fixation		682	513	388	124496	124496231	124505	124505282	2990229823	2878200570	2990238874	4398	5400	1	0.49822	0.50130	1	0.50401	0.51170	6.37778	111.02053	33.57114	8.36946	108.91894	32.80617	1	-54.94527	-82.09208	728.70795	1	15.61954	-87.80835	731.28088	0.60018	0.64979	0.67075	0.47133	0.65967	0.67340	1	3.41405	1	4.01630	1
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	4268	22	0			0	Fixation		699	512	385	124513	124513036	124522	124522229	2990246628	2878217375	2990255821	4399	5401	1	0.49678	0.49867	1	0.50453	0.50466	5.88231	111.55185	33.76450	8.54737	110.34116	33.32384	1	-54.93199	-82.06581	728.53821	1	15.61844	-87.78558	731.08832	0.60018	0.64978	0.67040	0.47133	0.65967	0.67301	1	3.40886	1	4.01671	1
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	4269	22	0			0	Fixation		715	515	378	124529	124529607	124538	124538159	2990263199	2878233946	2990271751	4400	5402	1	0.50072	0.48293	1	0.50534	0.50154	7.23737	114.73095	34.92164	8.82534	110.97107	33.55314	1	-54.91713	-82.03942	728.34979	1	15.61890	-87.75690	730.91376	0.60018	0.64977	0.67002	0.47132	0.65966	0.67266	1	3.40608	1	4.01749	1
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	4270	22	0			0	Fixation		732	515	379	124546	124546197	124555	124555347	2990279789	2878250536	2990288939	4401	5403	1	0.50102	0.48676	1	0.50654	0.50050	7.34057	113.95795	34.64027	9.23775	111.18205	33.62994	1	-54.91199	-82.02355	728.24756	1	15.61029	-87.73390	730.81824	0.60019	0.64976	0.66981	0.47133	0.65964	0.67246	1	3.42703	1	4.01155	1
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	4271	22	0			0	Fixation		748	515	374	124562	124562952	124572	124572440	2990296544	2878267291	2990306032	4402	5404	1	0.50009	0.48143	1	0.50632	0.49415	7.01849	115.03477	35.03218	9.16296	112.46484	34.09687	1	-54.91458	-81.99928	728.11377	1	15.59821	-87.70369	730.66492	0.60021	0.64974	0.66954	0.47135	0.65962	0.67215	1	3.43495	1	4.01321	1
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	4272	22	0			0	Fixation		765	515	381	124579	124579527	124588	124588015	2990313119	2878283866	2990321607	4403	5405	1	0.49786	0.48654	1	0.50834	0.50731	6.25074	114.00253	34.65646	9.85563	109.80548	33.12887	1	-54.90017	-81.97499	727.88501	1	15.58892	-87.68107	730.45306	0.60021	0.64975	0.66908	0.47136	0.65962	0.67172	1	3.43333	1	4.03073	1
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	4273	22	0			0	Fixation		782	512	386	124596	124596065	124605	124605253	2990329657	2878300405	2990338845	4404	5406	1	0.49902	0.49682	1	0.50260	0.51016	6.65034	111.92413	33.89999	7.88126	109.22954	32.91923	1	-54.89785	-81.96667	727.78528	1	15.58801	-87.67648	730.35693	0.60022	0.64975	0.66888	0.47136	0.65963	0.67153	1	3.44678	1	4.02296	1
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	4274	22	0			0	Fixation		798	510	379	124612	124612963	124622	124622633	2990346555	2878317303	2990356225	4405	5407	1	0.49579	0.49234	1	0.50040	0.49496	5.54160	112.82929	34.22945	7.12526	112.30149	34.03736	1	-54.89575	-81.96037	727.65784	1	15.58321	-87.67226	730.21332	0.60024	0.64977	0.66863	0.47136	0.65966	0.67125	1	3.44330	1	4.02219	1
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	4275	22	0			0	Fixation		815	512	377	124629	124629447	124638	124638190	2990363039	2878333787	2990371782	4406	5408	1	0.50149	0.49200	1	0.49891	0.49065	7.50045	112.89865	34.25473	6.61434	113.17086	34.35379	1	-54.87933	-81.94573	727.47217	1	15.58130	-87.66441	730.04181	0.60023	0.64978	0.66825	0.47136	0.65968	0.67090	1	3.44060	1	4.02106	1
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	4276	22	0			0	Fixation		832	522	379	124646	124646031	124655	124655426	2990379623	2878350371	2990389018	4407	5409	1	0.50581	0.49305	1	0.51504	0.49533	8.98778	112.68552	34.17716	12.16230	112.22581	34.00978	1	-54.86938	-81.93898	727.35815	1	15.57966	-87.66366	729.92969	0.60023	0.64979	0.66803	0.47135	0.65970	0.67068	1	3.45828	1	4.00191	1
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	4277	22	0			0	Fixation		848	518	383	124662	124662878	124672	124672393	2990396470	2878367218	2990405985	4408	5410	1	0.50028	0.49294	1	0.51278	0.50655	7.08538	112.70878	34.18565	11.38625	109.95851	33.18457	1	-54.85718	-81.92923	727.24756	1	15.57979	-87.65103	729.80762	0.60022	0.64979	0.66780	0.47135	0.65971	0.67043	1	3.45676	1	4.00484	1
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	4278	22	0			0	Fixation		865	514	380	124679	124679368	124687	124687927	2990412959	2878383707	2990421518	4409	5411	1	0.50058	0.49457	1	0.50464	0.49577	7.18638	112.38007	34.06593	8.58413	112.13766	33.97773	1	-54.84861	-81.91744	727.19916	1	15.58497	-87.63674	729.76459	0.60021	0.64978	0.66770	0.47134	0.65969	0.67035	1	3.46182	1	4.03539	1
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	4279	22	0			0	Fixation		881	517	373	124695	124695996	124705	124705313	2990429588	2878400337	2990438905	4410	5412	1	0.50446	0.47632	1	0.50683	0.49567	8.52427	116.06723	35.40800	9.33884	112.15631	33.98452	1	-54.84047	-81.91212	727.18561	1	15.59091	-87.62508	729.75409	0.60020	0.64978	0.66767	0.47133	0.65967	0.67032	1	3.46034	1	4.05353	1
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	4280	22	0			0	Fixation		898	518	379	124712	124712793	124722	124722062	2990446385	2878417134	2990455654	4411	5413	1	0.50144	0.48744	1	0.51057	0.50071	7.48512	113.82041	34.59019	10.62305	111.13883	33.61419	1	-54.83005	-81.89544	727.18707	1	15.60096	-87.61231	729.75372	0.60018	0.64974	0.66767	0.47131	0.65965	0.67032	1	3.45590	1	4.07143	1
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	4281	22	0			0	Fixation		915	513	380	124729	124729286	124737	124737697	2990462878	2878433627	2990471289	4412	5414	1	0.49711	0.48986	1	0.50632	0.50073	5.99327	113.33084	34.41197	9.16209	111.13396	33.61243	1	-54.82224	-81.89825	727.24231	1	15.61975	-87.61316	729.80457	0.60016	0.64974	0.66778	0.47128	0.65964	0.67042	1	3.45396	1	4.07060	1
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	4282	22	0			0	Fixation		931	518	376	124745	124745866	124755	124755176	2990479458	2878450207	2990488768	4413	5415	1	0.50367	0.48082	1	0.50843	0.49881	8.25080	115.15804	35.07707	9.88875	111.52247	33.75383	1	-54.82351	-81.91639	727.38208	1	15.63465	-87.63138	729.93408	0.60014	0.64974	0.66806	0.47125	0.65964	0.67068	1	3.44688	1	4.07079	1
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	4283	22	0			0	Fixation		948	518	377	124762	124762611	124772	124772751	2990496203	2878466952	2990506343	4414	5416	1	0.50582	0.47835	1	0.50719	0.50389	8.99178	115.65535	35.25805	9.46127	110.49749	33.38073	1	-54.82570	-81.94576	727.63300	1	15.66276	-87.67160	730.21600	0.60011	0.64974	0.66856	0.47121	0.65966	0.67125	1	3.45004	1	4.07120	1
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	4284	22	0			0	Fixation		965	513	374	124779	124779206	124788	124788152	2990512798	2878483547	2990521744	4415	5417	1	0.50302	0.48151	1	0.49894	0.49383	8.02578	115.01824	35.02617	6.62460	112.52952	34.12033	1	-54.82503	-81.98328	727.99329	1	15.72109	-87.72497	730.56250	0.60006	0.64974	0.66929	0.47112	0.65968	0.67196	1	3.46397	1	4.07124	1
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	4285	22	0			0	Fixation		981	514	377	124795	124795735	124804	124804875	2990529327	2878500076	2990538467	4416	5418	1	0.50584	0.48448	1	0.49929	0.49751	8.99674	114.41718	34.80736	6.74342	111.78566	33.84961	1	-54.81662	-82.00143	728.29425	1	15.75393	-87.76197	730.84436	0.60000	0.64971	0.66989	0.47107	0.65968	0.67253	1	3.46030	1	4.06456	1
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	4286	22	0			0	Fixation		998	512	382	124812	124812622	124821	124821935	2990546214	2878516964	2990555527	4417	5419	1	0.50219	0.50053	1	0.49817	0.49557	7.74034	111.17432	33.62706	6.35927	112.17643	33.99184	1	-54.79046	-82.01241	728.60681	1	15.81932	-87.79669	731.18451	0.59991	0.64967	0.67050	0.47097	0.65967	0.67321	1	3.46611	1	4.07652	1
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	4287	22	0			0	Stimulus		0	509	381	124829	124829125	124837	124837960	2990562717	2878533467	2990571552	4418	5420	1	0.49134	0.49830	1	0.50446	0.49606	4.00980	111.62644	33.79168	8.52189	112.07827	33.95613	1	-54.73033	-81.99910	728.67249	1	15.85620	-87.79324	731.23151	0.59980	0.64963	0.67062	0.47090	0.65966	0.67331	1	3.46109	1	4.08025	1
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	4288	22	0			0	Stimulus		16	511	380	124845	124845699	124855	124855098	2990579291	2878550042	2990588690	4419	5421	1	0.49988	0.49329	1	0.49897	0.49754	6.94807	112.63731	34.15965	6.63243	111.78033	33.84769	1	-54.69949	-81.97195	728.62415	1	15.88753	-87.77477	731.18347	0.59975	0.64959	0.67052	0.47084	0.65963	0.67321	1	3.45096	1	4.08951	1
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	4289	22	0			0	Stimulus		33	514	376	124862	124862537	124871	124871853	2990596129	2878566880	2990605445	4420	5422	1	0.50250	0.48543	1	0.50228	0.49584	7.84971	114.22603	34.73785	7.77196	112.12190	33.97202	1	-54.66346	-81.95508	728.64874	1	15.93544	-87.77239	731.21478	0.59968	0.64955	0.67056	0.47076	0.65962	0.67327	1	3.45834	1	4.09537	1
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	4290	22	0			0	Stimulus		50	512	372	124879	124879044	124887	124887500	2990612636	2878583387	2990621092	4421	5423	1	0.50214	0.48845	1	0.49790	0.48197	7.72404	113.61553	34.51562	6.26552	114.92422	34.99202	1	-54.65781	-82.00282	729.00104	1	15.98778	-87.83081	731.54913	0.59962	0.64957	0.67126	0.47067	0.65965	0.67395	1	3.46216	1	4.09645	1
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	4291	22	0			0	Stimulus		66	510	374	124895	124895568	124904	124904633	2990629160	2878599911	2990638225	4422	5424	1	0.50054	0.48685	1	0.49704	0.48869	7.17385	113.93991	34.63368	5.96853	113.56641	34.49780	1	-54.66562	-82.04679	729.30762	1	16.00937	-87.87548	731.83521	0.59959	0.64958	0.67188	0.47065	0.65967	0.67453	1	3.46965	1	4.09470	1
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	4292	22	0			0	Stimulus		83	512	370	124912	124912356	124921	124921481	2990645948	2878616699	2990655073	4423	5425	1	0.50662	0.48228	1	0.49516	0.48374	9.26542	114.86329	34.96980	5.32513	114.56792	34.86230	1	-54.69205	-82.11053	729.72089	1	16.02007	-87.94649	732.29883	0.59958	0.64962	0.67272	0.47065	0.65970	0.67547	1	3.46304	1	4.10242	1
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	4293	22	0			0	Stimulus		99	513	365	124928	124928963	124937	124937112	2990662555	2878633307	2990670704	4424	5426	1	0.50490	0.47489	1	0.49810	0.47678	8.67433	116.35564	35.51300	6.33375	115.97380	35.37402	1	-54.73649	-82.17888	730.08319	1	16.00876	-88.00243	732.63867	0.59961	0.64967	0.67346	0.47068	0.65973	0.67616	1	3.45442	1	4.11128	1
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	4294	22	0			0	Stimulus		116	516	368	124945	124945533	124954	124954711	2990679125	2878649877	2990688303	4425	5427	1	0.50743	0.47160	1	0.50191	0.48778	9.54424	117.01955	35.75464	7.64705	113.75159	34.56518	1	-54.76490	-82.21119	730.25800	1	15.98788	-88.02480	732.80951	0.59964	0.64969	0.67382	0.47072	0.65973	0.67650	1	3.46638	1	4.10698	1
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	4295	22	0			0	Stimulus		133	513	368	124962	124962270	124971	124971396	2990695862	2878666614	2990704988	4426	5428	1	0.50492	0.47665	1	0.49838	0.48274	8.67970	116.00041	35.38371	6.43089	114.77007	34.93589	1	-54.79303	-82.23512	730.46759	1	15.96895	-88.04746	733.04388	0.59966	0.64969	0.67424	0.47077	0.65972	0.67697	1	3.47214	1	4.09634	1
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	4296	22	0			0	Stimulus		149	514	368	124978	124978882	124987	124987212	2990712474	2878683226	2990720804	4427	5429	1	0.50332	0.47644	1	0.50093	0.48378	8.13207	116.04234	35.39892	7.30933	114.55919	34.85914	1	-54.80778	-82.24131	730.56329	1	15.95211	-88.04990	733.12878	0.59968	0.64968	0.67444	0.47080	0.65971	0.67714	1	3.47125	1	4.10745	1
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	4297	22	0			0	Stimulus		166	519	369	124995	124995499	125004	125004638	2990729090	2878699843	2990738229	4428	5430	1	0.50737	0.48054	1	0.50753	0.48113	9.52375	115.21420	35.09753	9.57973	115.09546	35.05428	1	-54.81156	-82.23885	730.57343	1	15.94423	-88.04432	733.13959	0.59968	0.64968	0.67446	0.47082	0.65970	0.67716	1	3.46048	1	4.11215	1
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	4298	22	0			0	Stimulus		183	520	371	125012	125012281	125021	125021682	2990745873	2878716626	2990755274	4429	5431	1	0.50541	0.48485	1	0.51057	0.48336	8.85041	114.34385	34.78070	10.62299	114.64504	34.89034	1	-54.81478	-82.24905	730.58630	1	15.93771	-88.05414	733.15259	0.59969	0.64969	0.67448	0.47083	0.65971	0.67719	1	3.45959	1	4.12784	1
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	4299	22	0			0	Stimulus		199	520	375	125028	125028801	125037	125037353	2990762393	2878733146	2990770945	4430	5432	1	0.50393	0.48655	1	0.51240	0.49195	8.34119	113.99885	34.65515	11.25495	112.90913	34.25850	1	-54.80687	-82.25082	730.48755	1	15.92800	-88.05038	733.05530	0.59969	0.64971	0.67429	0.47084	0.65972	0.67699	1	3.47285	1	4.13268	1
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	4300	22	0			0	Stimulus		216	517	376	125045	125045367	125054	125054605	2990778959	2878749713	2990788197	4431	5433	1	0.50545	0.48987	1	0.50509	0.49110	8.86461	113.32807	34.41100	8.73770	113.07945	34.32052	1	-54.80235	-82.24017	730.40631	1	15.92243	-88.04320	732.97583	0.59969	0.64971	0.67412	0.47085	0.65973	0.67683	1	3.46376	1	4.11058	1
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	4301	22	0			0	Stimulus		233	517	378	125062	125062195	125071	125071300	2990795787	2878766541	2990804892	4432	5434	1	0.50908	0.48933	1	0.50227	0.49747	10.11200	113.43865	34.45129	7.76905	111.79441	33.85288	1	-54.79323	-82.23105	730.29376	1	15.91955	-88.03232	732.84845	0.59969	0.64972	0.67390	0.47085	0.65974	0.67658	1	3.47238	1	4.10664	1
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	4302	22	0			0	Stimulus		249	516	381	125078	125078721	125087	125087326	2990812313	2878783067	2990820918	4433	5435	1	0.50688	0.48578	1	0.50228	0.50856	9.35664	114.15508	34.71204	7.77391	109.55373	33.03727	1	-54.76897	-82.22177	730.11029	1	15.92422	-88.01739	732.67969	0.59967	0.64974	0.67353	0.47083	0.65975	0.67624	1	3.46443	1	4.09540	1
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	4303	22	0			0	Stimulus		266	517	385	125095	125095334	125104	125104244	2990828925	2878799679	2990837835	4434	5436	1	0.51137	0.49364	1	0.49961	0.50921	10.89814	112.56695	34.13401	6.85254	109.42114	32.98901	1	-54.75884	-82.21755	730.01166	1	15.92395	-88.00906	732.58008	0.59966	0.64975	0.67333	0.47083	0.65975	0.67604	1	3.47356	1	4.08574	1
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	4304	22	0			0	Stimulus		283	511	389	125112	125112111	125121	125121400	2990845703	2878816457	2990854992	4435	5437	1	0.51202	0.49794	1	0.48740	0.51766	11.12193	111.69953	33.81828	2.65307	107.71494	32.36801	1	-54.74769	-82.19686	729.89642	1	15.92078	-87.98592	732.45129	0.59966	0.64974	0.67310	0.47083	0.65974	0.67578	1	3.47789	1	4.05531	1
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	4305	22	0			0	Stimulus		299	509	393	125128	125128640	125136	125136997	2990862232	2878832986	2990870589	4436	5438	1	0.51252	0.49928	1	0.48339	0.52656	11.29367	111.42799	33.71947	1.27606	105.91640	31.71334	1	-54.73253	-82.18736	729.79852	1	15.93296	-87.97696	732.36206	0.59964	0.64974	0.67290	0.47081	0.65974	0.67560	1	3.47678	1	4.05000	1
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	4306	22	0			0	Stimulus		316	507	395	125145	125145201	125154	125154444	2990878793	2878849548	2990888036	4437	5439	1	0.51040	0.50040	1	0.47998	0.52831	10.56472	111.20115	33.63692	0.10287	105.56369	31.58502	1	-54.71764	-82.18047	729.73730	1	15.93953	-87.97206	732.30347	0.59963	0.64974	0.67277	0.47079	0.65975	0.67548	1	3.47421	1	4.03899	1
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	4307	22	0			0	Stimulus		333	504	397	125162	125162121	125171	125171593	2990895713	2878866469	2990905185	4438	5440	1	0.50950	0.49873	1	0.47682	0.53647	10.25803	111.53979	33.76014	-0.98502	103.91474	30.98487	1	-54.69519	-82.16769	729.60284	1	15.94070	-87.95813	732.15479	0.59960	0.64974	0.67250	0.47078	0.65975	0.67518	1	3.48235	1	4.02077	1
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	4308	22	0			0	Stimulus		349	502	402	125178	125178558	125187	125187124	2990912150	2878882906	2990920716	4439	5441	1	0.50778	0.50563	1	0.47394	0.54316	9.66391	110.14558	33.25271	-1.97729	102.56225	30.49254	1	-54.68051	-82.15253	729.52161	1	15.94412	-87.94960	732.07941	0.59959	0.64973	0.67233	0.47077	0.65975	0.67503	1	3.47282	1	4.02034	1
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	4309	22	0			0	Stimulus		366	507	401	125195	125195166	125204	125204407	2990928758	2878899514	2990937999	4440	5442	1	0.51312	0.50773	1	0.47862	0.53869	11.49993	109.72092	33.09815	-0.36612	103.46507	30.82119	1	-54.68455	-82.14695	729.55450	1	15.94352	-87.94795	732.10876	0.59959	0.64972	0.67240	0.47078	0.65975	0.67509	1	3.47173	1	4.03679	1
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	4310	22	0			0	Stimulus		383	502	398	125212	125212036	125221	125221470	2990945628	2878916384	2990955062	4441	5443	1	0.51003	0.49726	1	0.47230	0.54159	10.43746	111.83576	33.86782	-2.53934	102.88060	30.60849	1	-54.68657	-82.14937	729.65192	1	15.94037	-87.94578	732.21716	0.59958	0.64970	0.67259	0.47079	0.65972	0.67530	1	3.46709	1	4.01161	1
DigitSpanBackward v3.3	6	4	03-05-2026	14:48:37	4311	22	0			0	Stimulus		399	503	408	125228	125228478	125237	125237044	2990962070	2878932826	2990970636	4442	5444	1	0.51177	0.51236	1	0.47249	0.55083	11.03857	108.78531	32.75763	-2.47650	101.01284	29.92862	1	-54.70362	-82.13940	729.79022	1	15.93414	-87.94048	732.34778	0.59959	0.64965	0.67287	0.47080	0.65968	0.67556	1	3.48447	1	4.00458	1
